airing_id,date,timestamp,network,network_type,daypart,program,dma,duration_seconds,creative_id,impressions,reach_pct,frequency,cost,cpm,is_national,is_holiday
A014410,2023-10-02,2023-10-02 21:30:00,NBC,broadcast,primetime,Law & Order,Philadelphia,30,creative_D_promo,11204,0.1841,0.01,480.15,45.84,True,False
A014411,2023-10-02,2023-10-02 21:30:00,NBC,broadcast,primetime,Law & Order,Dallas,30,creative_D_promo,9163,0.2196,0.01,426.8,45.84,True,False
A014412,2023-10-02,2023-10-02 21:30:00,NBC,broadcast,primetime,Law & Order,Atlanta,30,creative_D_promo,8209,0.2233,0.01,373.45,45.84,True,False
A014413,2023-10-02,2023-10-02 17:45:00,TNT,cable,early_fringe,NBA Basketball,New_York,30,creative_B_product,14129,0.1417,0.01,195.37,13.96,True,False
A014414,2023-10-02,2023-10-02 17:45:00,TNT,cable,early_fringe,NBA Basketball,Los_Angeles,30,creative_B_product,9462,0.1125,0.01,142.09,13.96,True,False
A014415,2023-10-02,2023-10-02 17:45:00,TNT,cable,early_fringe,NBA Basketball,Chicago,30,creative_B_product,6781,0.1226,0.01,88.81,13.96,True,False
A014416,2023-10-02,2023-10-02 17:45:00,TNT,cable,early_fringe,NBA Basketball,Houston,30,creative_B_product,5137,0.1181,0.01,71.04,13.96,True,False
A014417,2023-10-02,2023-10-02 17:45:00,TNT,cable,early_fringe,NBA Basketball,Phoenix,30,creative_B_product,3449,0.0999,0.01,53.28,13.96,True,False
A014418,2023-10-02,2023-10-02 17:45:00,TNT,cable,early_fringe,NBA Basketball,Philadelphia,30,creative_B_product,5255,0.1051,0.01,79.93,13.96,True,False
A014419,2023-10-02,2023-10-02 17:45:00,TNT,cable,early_fringe,NBA Basketball,Dallas,30,creative_B_product,4676,0.1011,0.01,71.04,13.96,True,False
A014420,2023-10-02,2023-10-02 17:45:00,TNT,cable,early_fringe,NBA Basketball,Atlanta,30,creative_B_product,4575,0.1017,0.01,62.16,13.96,True,False
A014421,2023-10-02,2023-10-02 17:00:00,FOX,broadcast,early_fringe,9-1-1,New_York,30,creative_D_promo,12682,0.1151,0.01,210.43,17.73,True,False
A014422,2023-10-02,2023-10-02 17:00:00,FOX,broadcast,early_fringe,9-1-1,Los_Angeles,30,creative_D_promo,7790,0.1062,0.01,153.04,17.73,True,False
A014423,2023-10-02,2023-10-02 17:00:00,FOX,broadcast,early_fringe,9-1-1,Chicago,30,creative_D_promo,4894,0.1149,0.01,95.65,17.73,True,False
A014424,2023-10-02,2023-10-02 17:00:00,FOX,broadcast,early_fringe,9-1-1,Houston,30,creative_D_promo,4193,0.1007,0.01,76.52,17.73,True,False
A014425,2023-10-02,2023-10-02 17:00:00,FOX,broadcast,early_fringe,9-1-1,Phoenix,30,creative_D_promo,3402,0.1225,0.01,57.39,17.73,True,False
A014426,2023-10-02,2023-10-02 17:00:00,FOX,broadcast,early_fringe,9-1-1,Philadelphia,30,creative_D_promo,4589,0.1324,0.01,86.09,17.73,True,False
A014427,2023-10-02,2023-10-02 17:00:00,FOX,broadcast,early_fringe,9-1-1,Dallas,30,creative_D_promo,4461,0.1052,0.01,76.52,17.73,True,False
A014428,2023-10-02,2023-10-02 17:00:00,FOX,broadcast,early_fringe,9-1-1,Atlanta,30,creative_D_promo,4141,0.1045,0.01,66.96,17.73,True,False
A014429,2023-10-02,2023-10-02 20:00:00,TNT,cable,sports,AEW Dynamite,New_York,30,creative_D_promo,35403,0.3572,0.01,1530.14,44.23,True,False
A014430,2023-10-02,2023-10-02 20:00:00,TNT,cable,sports,AEW Dynamite,Los_Angeles,30,creative_D_promo,23763,0.3391,0.01,1112.83,44.23,True,False
A014431,2023-10-02,2023-10-02 20:00:00,TNT,cable,sports,AEW Dynamite,Chicago,30,creative_D_promo,17066,0.2912,0.01,695.52,44.23,True,False
A014432,2023-10-02,2023-10-02 20:00:00,TNT,cable,sports,AEW Dynamite,Houston,30,creative_D_promo,13740,0.2643,0.01,556.42,44.23,True,False
A014433,2023-10-02,2023-10-02 20:00:00,TNT,cable,sports,AEW Dynamite,Phoenix,30,creative_D_promo,10288,0.3483,0.01,417.31,44.23,True,False
A014434,2023-10-02,2023-10-02 20:00:00,TNT,cable,sports,AEW Dynamite,Philadelphia,30,creative_D_promo,12923,0.3026,0.01,625.97,44.23,True,False
A014435,2023-10-02,2023-10-02 20:00:00,TNT,cable,sports,AEW Dynamite,Dallas,30,creative_D_promo,12651,0.2468,0.01,556.42,44.23,True,False
A014436,2023-10-02,2023-10-02 20:00:00,TNT,cable,sports,AEW Dynamite,Atlanta,30,creative_D_promo,9992,0.2406,0.01,486.86,44.23,True,False
A014437,2023-10-02,2023-10-02 21:00:00,TNT,cable,primetime,NBA Basketball,New_York,60,creative_C_testimonial,18549,0.2363,0.01,827.94,42.97,True,False
A014438,2023-10-02,2023-10-02 21:00:00,TNT,cable,primetime,NBA Basketball,Los_Angeles,60,creative_C_testimonial,13530,0.2162,0.01,602.14,42.97,True,False
A014439,2023-10-02,2023-10-02 21:00:00,TNT,cable,primetime,NBA Basketball,Chicago,60,creative_C_testimonial,8359,0.211,0.01,376.34,42.97,True,False
A014440,2023-10-02,2023-10-02 21:00:00,TNT,cable,primetime,NBA Basketball,Houston,60,creative_C_testimonial,7257,0.263,0.01,301.07,42.97,True,False
A014441,2023-10-02,2023-10-02 21:00:00,TNT,cable,primetime,NBA Basketball,Phoenix,60,creative_C_testimonial,5341,0.1809,0.01,225.8,42.97,True,False
A014442,2023-10-02,2023-10-02 21:00:00,TNT,cable,primetime,NBA Basketball,Philadelphia,60,creative_C_testimonial,7509,0.2657,0.01,338.7,42.97,True,False
A014443,2023-10-02,2023-10-02 21:00:00,TNT,cable,primetime,NBA Basketball,Dallas,60,creative_C_testimonial,7580,0.1904,0.01,301.07,42.97,True,False
A014444,2023-10-02,2023-10-02 21:00:00,TNT,cable,primetime,NBA Basketball,Atlanta,60,creative_C_testimonial,6630,0.2668,0.01,263.44,42.97,True,False
A014445,2023-10-02,2023-10-02 16:15:00,NBC,broadcast,early_fringe,Chicago Fire,New_York,30,creative_D_promo,10208,0.1155,0.01,203.38,20.11,True,False
A014446,2023-10-02,2023-10-02 16:15:00,NBC,broadcast,early_fringe,Chicago Fire,Los_Angeles,30,creative_D_promo,7304,0.1325,0.01,147.91,20.11,True,False
A014447,2023-10-02,2023-10-02 16:15:00,NBC,broadcast,early_fringe,Chicago Fire,Chicago,30,creative_D_promo,4635,0.1047,0.01,92.44,20.11,True,False
A014448,2023-10-02,2023-10-02 16:15:00,NBC,broadcast,early_fringe,Chicago Fire,Houston,30,creative_D_promo,3507,0.1233,0.01,73.96,20.11,True,False
A014449,2023-10-02,2023-10-02 16:15:00,NBC,broadcast,early_fringe,Chicago Fire,Phoenix,30,creative_D_promo,2864,0.1204,0.01,55.47,20.11,True,False
A014450,2023-10-02,2023-10-02 16:15:00,NBC,broadcast,early_fringe,Chicago Fire,Philadelphia,30,creative_D_promo,4236,0.1339,0.01,83.2,20.11,True,False
A014451,2023-10-02,2023-10-02 16:15:00,NBC,broadcast,early_fringe,Chicago Fire,Dallas,30,creative_D_promo,3710,0.1429,0.01,73.96,20.11,True,False
A014452,2023-10-02,2023-10-02 16:15:00,NBC,broadcast,early_fringe,Chicago Fire,Atlanta,30,creative_D_promo,3047,0.1401,0.01,64.71,20.11,True,False
A014453,2023-10-02,2023-10-02 11:15:00,CBS,broadcast,daytime,Survivor,Dallas,15,creative_D_promo,28947,0.0966,0.07,195.26,7.12,False,False
A014454,2023-10-02,2023-10-02 20:45:00,CNN,cable,primetime,Anderson Cooper 360,New_York,30,creative_D_promo,23218,0.2421,0.01,273.3,12.56,True,False
A014455,2023-10-02,2023-10-02 20:45:00,CNN,cable,primetime,Anderson Cooper 360,Los_Angeles,30,creative_D_promo,17371,0.1927,0.01,198.76,12.56,True,False
A014456,2023-10-02,2023-10-02 20:45:00,CNN,cable,primetime,Anderson Cooper 360,Chicago,30,creative_D_promo,9581,0.2142,0.01,124.23,12.56,True,False
A014457,2023-10-02,2023-10-02 20:45:00,CNN,cable,primetime,Anderson Cooper 360,Houston,30,creative_D_promo,7212,0.1839,0.01,99.38,12.56,True,False
A014458,2023-10-02,2023-10-02 20:45:00,CNN,cable,primetime,Anderson Cooper 360,Phoenix,30,creative_D_promo,5375,0.2168,0.01,74.54,12.56,True,False
A014459,2023-10-02,2023-10-02 20:45:00,CNN,cable,primetime,Anderson Cooper 360,Philadelphia,30,creative_D_promo,9514,0.2439,0.01,111.8,12.56,True,False
A014460,2023-10-02,2023-10-02 20:45:00,CNN,cable,primetime,Anderson Cooper 360,Dallas,30,creative_D_promo,7827,0.2038,0.01,99.38,12.56,True,False
A014461,2023-10-02,2023-10-02 20:45:00,CNN,cable,primetime,Anderson Cooper 360,Atlanta,30,creative_D_promo,6251,0.1958,0.01,86.96,12.56,True,False
A014462,2023-10-02,2023-10-02 22:30:00,FOX,broadcast,primetime,Next Level Chef,New_York,60,creative_D_promo,24848,0.2471,0.01,2202.33,89.83,True,False
A014463,2023-10-02,2023-10-02 22:30:00,FOX,broadcast,primetime,Next Level Chef,Los_Angeles,60,creative_D_promo,19315,0.2667,0.01,1601.69,89.83,True,False
A014464,2023-10-02,2023-10-02 22:30:00,FOX,broadcast,primetime,Next Level Chef,Chicago,60,creative_D_promo,11781,0.2564,0.01,1001.06,89.83,True,False
A014465,2023-10-02,2023-10-02 22:30:00,FOX,broadcast,primetime,Next Level Chef,Houston,60,creative_D_promo,8733,0.2153,0.01,800.85,89.83,True,False
A014466,2023-10-02,2023-10-02 22:30:00,FOX,broadcast,primetime,Next Level Chef,Phoenix,60,creative_D_promo,7098,0.2484,0.01,600.63,89.83,True,False
A014467,2023-10-02,2023-10-02 22:30:00,FOX,broadcast,primetime,Next Level Chef,Philadelphia,60,creative_D_promo,10834,0.192,0.01,900.95,89.83,True,False
A014468,2023-10-02,2023-10-02 22:30:00,FOX,broadcast,primetime,Next Level Chef,Dallas,60,creative_D_promo,9255,0.2383,0.01,800.85,89.83,True,False
A014469,2023-10-02,2023-10-02 22:30:00,FOX,broadcast,primetime,Next Level Chef,Atlanta,60,creative_D_promo,8266,0.1822,0.01,700.74,89.83,True,False
A014470,2023-10-03,2023-10-03 16:45:00,Food_Network,cable,sports,Diners Drive-Ins,Philadelphia,30,creative_D_promo,94187,0.2513,0.08,3608.21,40.92,False,False
A014471,2023-10-03,2023-10-03 17:15:00,Food_Network,cable,early_fringe,Diners Drive-Ins,New_York,30,creative_D_promo,13920,0.1016,0.01,201.62,14.87,True,False
A014472,2023-10-03,2023-10-03 17:15:00,Food_Network,cable,early_fringe,Diners Drive-Ins,Los_Angeles,30,creative_D_promo,10579,0.1067,0.01,146.63,14.87,True,False
A014473,2023-10-03,2023-10-03 17:15:00,Food_Network,cable,early_fringe,Diners Drive-Ins,Chicago,30,creative_D_promo,5873,0.1323,0.01,91.64,14.87,True,False
A014474,2023-10-03,2023-10-03 17:15:00,Food_Network,cable,early_fringe,Diners Drive-Ins,Houston,30,creative_D_promo,5145,0.0995,0.01,73.32,14.87,True,False
A014475,2023-10-03,2023-10-03 17:15:00,Food_Network,cable,early_fringe,Diners Drive-Ins,Phoenix,30,creative_D_promo,3515,0.1352,0.01,54.99,14.87,True,False
A014476,2023-10-03,2023-10-03 17:15:00,Food_Network,cable,early_fringe,Diners Drive-Ins,Philadelphia,30,creative_D_promo,6046,0.1088,0.01,82.48,14.87,True,False
A014477,2023-10-03,2023-10-03 17:15:00,Food_Network,cable,early_fringe,Diners Drive-Ins,Dallas,30,creative_D_promo,5188,0.1203,0.01,73.32,14.87,True,False
A014478,2023-10-03,2023-10-03 17:15:00,Food_Network,cable,early_fringe,Diners Drive-Ins,Atlanta,30,creative_D_promo,4211,0.1391,0.01,64.15,14.87,True,False
A014479,2023-10-03,2023-10-03 10:15:00,HGTV,cable,daytime,Fixer Upper,Los_Angeles,30,creative_C_testimonial,26475,0.0868,0.04,168.56,6.88,False,False
A014480,2023-10-03,2023-10-03 20:30:00,TBS,cable,primetime,American Dad,New_York,30,creative_C_testimonial,18612,0.2518,0.01,268.18,13.84,True,False
A014481,2023-10-03,2023-10-03 20:30:00,TBS,cable,primetime,American Dad,Los_Angeles,30,creative_C_testimonial,14497,0.2248,0.01,195.04,13.84,True,False
A014482,2023-10-03,2023-10-03 20:30:00,TBS,cable,primetime,American Dad,Chicago,30,creative_C_testimonial,8116,0.1901,0.01,121.9,13.84,True,False
A014483,2023-10-03,2023-10-03 20:30:00,TBS,cable,primetime,American Dad,Houston,30,creative_C_testimonial,7071,0.2595,0.01,97.52,13.84,True,False
A014484,2023-10-03,2023-10-03 20:30:00,TBS,cable,primetime,American Dad,Phoenix,30,creative_C_testimonial,5576,0.2593,0.01,73.14,13.84,True,False
A014485,2023-10-03,2023-10-03 20:30:00,TBS,cable,primetime,American Dad,Philadelphia,30,creative_C_testimonial,8031,0.1999,0.01,109.71,13.84,True,False
A014486,2023-10-03,2023-10-03 20:30:00,TBS,cable,primetime,American Dad,Dallas,30,creative_C_testimonial,6387,0.2646,0.01,97.52,13.84,True,False
A014487,2023-10-03,2023-10-03 20:30:00,TBS,cable,primetime,American Dad,Atlanta,30,creative_C_testimonial,6136,0.2573,0.01,85.33,13.84,True,False
A014488,2023-10-03,2023-10-03 16:30:00,CNN,cable,early_fringe,Anderson Cooper 360,New_York,30,creative_D_promo,12086,0.1097,0.01,129.88,9.76,True,False
A014489,2023-10-03,2023-10-03 16:30:00,CNN,cable,early_fringe,Anderson Cooper 360,Los_Angeles,30,creative_D_promo,9222,0.1086,0.01,94.46,9.76,True,False
A014490,2023-10-03,2023-10-03 16:30:00,CNN,cable,early_fringe,Anderson Cooper 360,Chicago,30,creative_D_promo,5460,0.1409,0.01,59.04,9.76,True,False
A014491,2023-10-03,2023-10-03 16:30:00,CNN,cable,early_fringe,Anderson Cooper 360,Houston,30,creative_D_promo,5193,0.1159,0.01,47.23,9.76,True,False
A014492,2023-10-03,2023-10-03 16:30:00,CNN,cable,early_fringe,Anderson Cooper 360,Phoenix,30,creative_D_promo,3591,0.1212,0.01,35.42,9.76,True,False
A014493,2023-10-03,2023-10-03 16:30:00,CNN,cable,early_fringe,Anderson Cooper 360,Philadelphia,30,creative_D_promo,5422,0.1334,0.01,53.13,9.76,True,False
A014494,2023-10-03,2023-10-03 16:30:00,CNN,cable,early_fringe,Anderson Cooper 360,Dallas,30,creative_D_promo,4829,0.1051,0.01,47.23,9.76,True,False
A014495,2023-10-03,2023-10-03 16:30:00,CNN,cable,early_fringe,Anderson Cooper 360,Atlanta,30,creative_D_promo,3911,0.1401,0.01,41.32,9.76,True,False
A014496,2023-10-03,2023-10-03 17:00:00,ABC,broadcast,sports,Station 19,New_York,30,creative_D_promo,29870,0.2429,0.01,2381.69,74.1,True,False
A014497,2023-10-03,2023-10-03 17:00:00,ABC,broadcast,sports,Station 19,Los_Angeles,30,creative_D_promo,21104,0.2479,0.01,1732.14,74.1,True,False
A014498,2023-10-03,2023-10-03 17:00:00,ABC,broadcast,sports,Station 19,Chicago,30,creative_D_promo,14982,0.2991,0.01,1082.59,74.1,True,False
A014499,2023-10-03,2023-10-03 17:00:00,ABC,broadcast,sports,Station 19,Houston,30,creative_D_promo,12849,0.2744,0.01,866.07,74.1,True,False
A014500,2023-10-03,2023-10-03 17:00:00,ABC,broadcast,sports,Station 19,Phoenix,30,creative_D_promo,9161,0.2865,0.01,649.55,74.1,True,False
A014501,2023-10-03,2023-10-03 17:00:00,ABC,broadcast,sports,Station 19,Philadelphia,30,creative_D_promo,12092,0.3453,0.01,974.33,74.1,True,False
A014502,2023-10-03,2023-10-03 17:00:00,ABC,broadcast,sports,Station 19,Dallas,30,creative_D_promo,11454,0.35,0.01,866.07,74.1,True,False
A014503,2023-10-03,2023-10-03 17:00:00,ABC,broadcast,sports,Station 19,Atlanta,30,creative_D_promo,11120,0.3384,0.01,757.81,74.1,True,False
A014504,2023-10-03,2023-10-03 23:45:00,CBS,broadcast,late_night,Blue Bloods,New_York,60,creative_D_promo,6640,0.0569,0.01,89.81,13.56,True,False
A014505,2023-10-03,2023-10-03 23:45:00,CBS,broadcast,late_night,Blue Bloods,Los_Angeles,60,creative_D_promo,4682,0.0565,0.01,65.32,13.56,True,False
A014506,2023-10-03,2023-10-03 23:45:00,CBS,broadcast,late_night,Blue Bloods,Chicago,60,creative_D_promo,2993,0.0506,0.01,40.82,13.56,True,False
A014507,2023-10-03,2023-10-03 23:45:00,CBS,broadcast,late_night,Blue Bloods,Houston,60,creative_D_promo,2485,0.0562,0.01,32.66,13.56,True,False
A014508,2023-10-03,2023-10-03 23:45:00,CBS,broadcast,late_night,Blue Bloods,Phoenix,60,creative_D_promo,1828,0.0606,0.01,24.49,13.56,True,False
A014509,2023-10-03,2023-10-03 23:45:00,CBS,broadcast,late_night,Blue Bloods,Philadelphia,60,creative_D_promo,2902,0.0687,0.01,36.74,13.56,True,False
A014510,2023-10-03,2023-10-03 23:45:00,CBS,broadcast,late_night,Blue Bloods,Dallas,60,creative_D_promo,2643,0.0538,0.01,32.66,13.56,True,False
A014511,2023-10-03,2023-10-03 23:45:00,CBS,broadcast,late_night,Blue Bloods,Atlanta,60,creative_D_promo,1910,0.0582,0.01,28.58,13.56,True,False
A014512,2023-10-03,2023-10-03 21:30:00,HGTV,cable,primetime,House Hunters,New_York,15,creative_D_promo,22041,0.1986,0.01,206.08,9.45,True,False
A014513,2023-10-03,2023-10-03 21:30:00,HGTV,cable,primetime,House Hunters,Los_Angeles,15,creative_D_promo,15056,0.2137,0.01,149.87,9.45,True,False
A014514,2023-10-03,2023-10-03 21:30:00,HGTV,cable,primetime,House Hunters,Chicago,15,creative_D_promo,10619,0.2216,0.01,93.67,9.45,True,False
A014515,2023-10-03,2023-10-03 21:30:00,HGTV,cable,primetime,House Hunters,Houston,15,creative_D_promo,8607,0.2514,0.01,74.94,9.45,True,False
A014516,2023-10-03,2023-10-03 21:30:00,HGTV,cable,primetime,House Hunters,Phoenix,15,creative_D_promo,6378,0.1921,0.01,56.2,9.45,True,False
A014517,2023-10-03,2023-10-03 21:30:00,HGTV,cable,primetime,House Hunters,Philadelphia,15,creative_D_promo,8296,0.2013,0.01,84.3,9.45,True,False
A014518,2023-10-03,2023-10-03 21:30:00,HGTV,cable,primetime,House Hunters,Dallas,15,creative_D_promo,8189,0.2229,0.01,74.94,9.45,True,False
A014519,2023-10-03,2023-10-03 21:30:00,HGTV,cable,primetime,House Hunters,Atlanta,15,creative_D_promo,6481,0.2471,0.01,65.57,9.45,True,False
A014520,2023-10-03,2023-10-03 20:15:00,HGTV,cable,primetime,House Hunters,New_York,15,creative_D_promo,16795,0.2675,0.01,100.34,6.55,True,False
A014521,2023-10-03,2023-10-03 20:15:00,HGTV,cable,primetime,House Hunters,Los_Angeles,15,creative_D_promo,10818,0.2538,0.01,72.97,6.55,True,False
A014522,2023-10-03,2023-10-03 20:15:00,HGTV,cable,primetime,House Hunters,Chicago,15,creative_D_promo,6582,0.2176,0.01,45.61,6.55,True,False
A014523,2023-10-03,2023-10-03 20:15:00,HGTV,cable,primetime,House Hunters,Houston,15,creative_D_promo,5826,0.2295,0.01,36.49,6.55,True,False
A014524,2023-10-03,2023-10-03 20:15:00,HGTV,cable,primetime,House Hunters,Phoenix,15,creative_D_promo,4449,0.2682,0.01,27.36,6.55,True,False
A014525,2023-10-03,2023-10-03 20:15:00,HGTV,cable,primetime,House Hunters,Philadelphia,15,creative_D_promo,5655,0.2632,0.0,41.05,6.55,True,False
A014526,2023-10-03,2023-10-03 20:15:00,HGTV,cable,primetime,House Hunters,Dallas,15,creative_D_promo,5478,0.2167,0.01,36.49,6.55,True,False
A014527,2023-10-03,2023-10-03 20:15:00,HGTV,cable,primetime,House Hunters,Atlanta,15,creative_D_promo,4390,0.2551,0.0,31.93,6.55,True,False
A014528,2023-10-03,2023-10-03 13:30:00,TBS,cable,daytime,MLB Postseason,New_York,15,creative_C_testimonial,6368,0.089,0.01,24.26,3.55,True,False
A014529,2023-10-03,2023-10-03 13:30:00,TBS,cable,daytime,MLB Postseason,Los_Angeles,15,creative_C_testimonial,4916,0.1003,0.01,17.64,3.55,True,False
A014530,2023-10-03,2023-10-03 13:30:00,TBS,cable,daytime,MLB Postseason,Chicago,15,creative_C_testimonial,3307,0.0972,0.01,11.03,3.55,True,False
A014531,2023-10-03,2023-10-03 13:30:00,TBS,cable,daytime,MLB Postseason,Houston,15,creative_C_testimonial,2649,0.0759,0.01,8.82,3.55,True,False
A014532,2023-10-03,2023-10-03 13:30:00,TBS,cable,daytime,MLB Postseason,Phoenix,15,creative_C_testimonial,1848,0.0823,0.01,6.62,3.55,True,False
A014533,2023-10-03,2023-10-03 13:30:00,TBS,cable,daytime,MLB Postseason,Philadelphia,15,creative_C_testimonial,2657,0.0977,0.01,9.92,3.55,True,False
A014534,2023-10-03,2023-10-03 13:30:00,TBS,cable,daytime,MLB Postseason,Dallas,15,creative_C_testimonial,2649,0.0761,0.01,8.82,3.55,True,False
A014535,2023-10-03,2023-10-03 13:30:00,TBS,cable,daytime,MLB Postseason,Atlanta,15,creative_C_testimonial,2011,0.095,0.01,7.72,3.55,True,False
A014536,2023-10-03,2023-10-03 20:45:00,CBS,broadcast,sports,Survivor,Phoenix,30,creative_C_testimonial,85055,0.3036,0.09,3500.13,41.74,False,False
A014537,2023-10-03,2023-10-03 01:15:00,ABC,broadcast,late_night,The Bachelor,New_York,60,creative_D_promo,6289,0.0679,0.01,73.53,10.74,True,False
A014538,2023-10-03,2023-10-03 01:15:00,ABC,broadcast,late_night,The Bachelor,Los_Angeles,60,creative_D_promo,5314,0.0617,0.01,53.48,10.74,True,False
A014539,2023-10-03,2023-10-03 01:15:00,ABC,broadcast,late_night,The Bachelor,Chicago,60,creative_D_promo,3192,0.0566,0.01,33.42,10.74,True,False
A014540,2023-10-03,2023-10-03 01:15:00,ABC,broadcast,late_night,The Bachelor,Houston,60,creative_D_promo,2659,0.0543,0.01,26.74,10.74,True,False
A014541,2023-10-03,2023-10-03 01:15:00,ABC,broadcast,late_night,The Bachelor,Phoenix,60,creative_D_promo,1889,0.048,0.01,20.05,10.74,True,False
A014542,2023-10-03,2023-10-03 01:15:00,ABC,broadcast,late_night,The Bachelor,Philadelphia,60,creative_D_promo,3047,0.0708,0.01,30.08,10.74,True,False
A014543,2023-10-03,2023-10-03 01:15:00,ABC,broadcast,late_night,The Bachelor,Dallas,60,creative_D_promo,2594,0.0582,0.01,26.74,10.74,True,False
A014544,2023-10-03,2023-10-03 01:15:00,ABC,broadcast,late_night,The Bachelor,Atlanta,60,creative_D_promo,2038,0.0598,0.01,23.4,10.74,True,False
A014545,2023-10-03,2023-10-03 22:00:00,TNT,cable,primetime,AEW Dynamite,Atlanta,30,creative_C_testimonial,100886,0.2209,0.13,2177.41,21.52,False,False
A014546,2023-10-03,2023-10-03 20:15:00,TBS,cable,primetime,MLB Postseason,Phoenix,30,creative_D_promo,70769,0.186,0.13,1465.68,19.44,False,False
A014547,2023-10-03,2023-10-03 21:30:00,Food_Network,cable,primetime,Diners Drive-Ins,Dallas,30,creative_D_promo,68067,0.2169,0.08,1319.14,19.65,False,False
A014548,2023-10-03,2023-10-03 20:15:00,FOX,broadcast,primetime,Next Level Chef,Phoenix,30,creative_C_testimonial,82019,0.2317,0.12,3031.86,38.09,False,False
A014549,2023-10-04,2023-10-04 20:30:00,FOX,broadcast,primetime,Next Level Chef,Los_Angeles,30,creative_C_testimonial,101538,0.2606,0.05,3992.14,39.97,False,False
